Id,SalePrice
1461,29805.33
1462,-9548.791
1463,65137.35
1464,79440.664
1465,45912.57
1466,74259.64
1467,52348.04
1468,62179.688
1469,75352.305
1470,34919.375
1471,63981.547
1472,25289.19
1473,23007.805
1474,55213.9
1475,27406.996
1476,163784.12
1477,108559.22
1478,119880.234
1479,125028.445
1480,202030.48
1481,127686.69
1482,90333.28
1483,56221.703
1484,57725.188
1485,74563.92
1486,76461.3
1487,128172.836
1488,99860.91
1489,58306.766
1490,86553.95
1491,93464.74
1492,24486.277
1493,89958.98
1494,128890.555
1495,126115.016
1496,89729.74
1497,37500.43
1498,41714.727
1499,26034.67
1500,30673.51
1501,74089.48
1502,38087.336
1503,141169.05
1504,91218.516
1505,74750.91
1506,87727.67
1507,126997.8
1508,87393.7
1509,69696.54
1510,41088.438
1511,59937.953
1512,69379.86
1513,65005.875
1514,65592.1
1515,99990.95
1516,69947.77
1517,65777.55
1518,41386.4
1519,81814.664
1520,48063.945
1521,49647.992
1522,83779.31
1523,30720.467
1524,45678.062
1525,36122.29
1526,46309.203
1527,27515.873
1528,61313.375
1529,57099.82
1530,111999.92
1531,92768.09
1532,42207.766
1533,54487.727
1534,51873.234
1535,82498.625
1536,33171.688
1537,-8885.568
1538,93382.05
1539,94117.016
1540,92544.766
1541,70763.28
1542,52279.414
1543,128333.195
1544,9566.326
1545,57844.47
1546,47674.516
1547,66618.52
1548,55490.484
1549,47010.953
1550,56367.133
1551,37486.82
1552,81090.17
1553,89325.16
1554,49998.477
1555,74161.016
1556,12770.276
1557,25296.549
1558,22014.006
1559,33579.195
1560,64888.797
1561,44761.492
1562,50823.938
1563,42163.586
1564,63660.266
1565,53411.11
1566,119310.33
1567,11138.502
1568,117412.41
1569,75118.625
1570,67660.164
1571,64321.15
1572,69494.84
1573,117621.25
1574,23211.498
1575,93898.91
1576,100017.414
1577,78357.77
1578,67569.11
1579,43007.305
1580,93548.31
1581,55397.727
1582,53182.64
1583,130389.05
1584,112055.72
1585,51778.33
1586,-257.29492
1587,24991.65
1588,67782.87
1589,41921.1
1590,59467.547
1591,16586.246
1592,52781.344
1593,49762.22
1594,64792.242
1595,46130.492
1596,115658.59
1597,101705.875
1598,89546.21
1599,63517.227
1600,55110.008
1601,-7502.826
1602,38115.477
1603,24878.766
1604,90755.32
1605,107078.78
1606,65170.594
1607,52176.086
1608,86567.92
1609,75090.41
1610,56388.17
1611,72470.98
1612,71451.56
1613,64509.758
1614,51444.742
1615,23918.598
1616,15974.639
1617,19046.607
1618,34067.55
1619,42713.54
1620,50623.64
1621,42775.547
1622,62041.68
1623,88776.42
1624,75165.24
1625,40627.523
1626,77735.5
1627,78715.414
1628,129594.484
1629,67710.28
1630,172381.77
1631,94538.73
1632,102329.68
1633,61614.273
1634,81344.84
1635,78258.42
1636,57659.203
1637,70124.8
1638,91382.76
1639,86627.555
1640,140735.08
1641,81110.63
1642,104970.06
1643,76570.53
1644,100735.734
1645,92547.28
1646,68383.414
1647,66275.36
1648,44588.188
1649,47252.766
1650,37704.355
1651,45092.188
1652,36010.688
1653,30149.738
1654,73826.13
1655,35648.703
1656,41560.03
1657,59877.617
1658,47031.406
1659,40327.5
1660,47717.07
1661,190437.17
1662,169177.38
1663,159492.8
1664,184036.38
1665,133959.28
1666,124823.53
1667,155498.47
1668,145462.44
1669,121448.99
1670,136060.39
1671,110276.03
1672,182250.53
1673,136918.88
1674,99384.91
1675,90970.83
1676,76622.93
1677,89472.914
1678,181405.03
1679,153616.0
1680,132439.3
1681,109397.125
1682,138258.73
1683,90121.03
1684,81552.56
1685,77405.48
1686,71276.42
1687,62695.445
1688,77224.16
1689,82414.21
1690,84171.71
1691,70689.336
1692,108003.12
1693,55615.586
1694,69651.63
1695,61804.86
1696,108831.31
1697,63982.65
1698,176317.12
1699,141751.42
1700,126434.555
1701,143001.19
1702,95318.234
1703,87439.67
1704,116411.234
1705,118190.84
1706,180109.05
1707,72479.34
1708,72657.34
1709,103773.75
1710,92369.25
1711,126490.01
1712,119391.48
1713,103703.18
1714,66974.71
1715,65955.01
1716,61402.61
1717,67853.734
1718,46914.64
1719,88326.65
1720,71499.84
1721,48488.914
1722,44873.484
1723,46468.906
1724,75101.125
1725,105325.055
1726,79442.73
1727,47912.383
1728,58503.125
1729,61048.188
1730,74135.03
1731,35308.734
1732,24704.883
1733,44584.094
1734,19746.531
1735,57473.0
1736,24000.865
1737,159783.67
1738,109511.83
1739,127313.7
1740,68541.98
1741,61180.85
1742,55568.953
1743,69192.43
1744,159082.75
1745,114690.34
1746,67659.914
1747,104544.06
1748,107798.49
1749,52424.477
1750,55518.992
1751,136856.9
1752,40016.195
1753,62214.016
1754,99825.3
1755,75334.65
1756,102651.234
1757,47707.15
1758,58699.46
1759,62579.42
1760,61293.086
1761,63414.305
1762,83855.49
1763,87590.33
1764,29778.053
1765,51477.03
1766,66418.555
1767,96309.81
1768,60690.11
1769,71329.266
1770,65025.906
1771,53978.32
1772,50985.312
1773,49546.22
1774,77412.16
1775,51416.484
1776,53220.117
1777,43371.406
1778,70287.62
1779,52218.688
1780,97597.67
1781,63212.438
1782,7610.8994
1783,63313.47
1784,48987.656
1785,60865.727
1786,118838.79
1787,72510.53
1788,-7219.967
1789,37624.1
1790,35046.906
1791,118124.82
1792,62167.312
1793,39748.21
1794,91956.91
1795,53417.64
1796,43387.453
1797,56419.844
1798,54589.477
1799,31428.799
1800,61645.234
1801,49198.812
1802,84376.03
1803,72319.9
1804,47508.58
1805,64044.0
1806,61896.023
1807,93100.32
1808,52179.062
1809,65652.62
1810,72237.76
1811,41389.64
1812,48072.71
1813,44236.42
1814,31032.213
1815,-6795.6143
1816,31704.984
1817,35805.117
1818,94947.86
1819,58631.734
1820,13405.036
1821,53151.117
1822,94876.69
1823,6520.953
1824,64996.867
1825,65952.78
1826,45209.594
1827,47701.75
1828,67808.9
1829,42146.18
1830,75602.586
1831,83966.14
1832,57935.555
1833,73090.984
1834,62463.82
1835,36752.04
1836,36151.5
1837,31342.252
1838,37908.43
1839,33771.86
1840,44925.72
1841,40700.484
1842,6796.4062
1843,50348.227
1844,45319.53
1845,94140.375
1846,71376.92
1847,95485.89
1848,958.3218
1849,41586.586
1850,38751.84
1851,78149.016
1852,57336.35
1853,25125.912
1854,46688.656
1855,49547.695
1856,112258.69
1857,77146.12
1858,42340.547
1859,26386.045
1860,60360.734
1861,25940.143
1862,109252.8
1863,99071.16
1864,99101.82
1865,178055.02
1866,157106.56
1867,91344.08
1868,132631.64
1869,93763.48
1870,80638.35
1871,109055.81
1872,84237.49
1873,106392.96
1874,55573.742
1875,68996.38
1876,86022.836
1877,70663.336
1878,80864.26
1879,52152.54
1880,46979.945
1881,105098.86
1882,114709.125
1883,83235.61
1884,88624.52
1885,95783.375
1886,122109.984
1887,98142.7
1888,103750.57
1889,71211.74
1890,41054.445
1891,30103.38
1892,7294.0938
1893,38025.32
1894,56637.484
1895,67839.484
1896,69057.23
1897,49973.1
1898,35777.023
1899,88656.16
1900,72030.88
1901,74162.23
1902,45075.727
1903,124980.64
1904,52356.703
1905,68399.016
1906,84423.84
1907,72411.57
1908,45106.15
1909,68510.0
1910,52957.156
1911,68559.02
1912,139703.16
1913,117380.34
1914,4103.6826
1915,133827.98
1916,-25475.88
1917,98288.35
1918,56359.367
1919,80633.77
1920,58298.562
1921,163610.52
1922,111194.016
1923,88780.55
1924,83248.14
1925,101061.06
1926,153188.28
1927,45673.75
1928,67862.516
1929,32871.17
1930,32282.658
1931,47759.29
1932,50353.555
1933,60804.57
1934,66753.266
1935,71311.41
1936,71241.76
1937,87740.875
1938,70987.586
1939,112281.36
1940,54291.438
1941,64923.6
1942,84167.914
1943,69561.17
1944,139198.81
1945,150607.97
1946,62226.08
1947,100489.78
1948,82932.25
1949,112090.63
1950,75473.125
1951,132151.9
1952,86488.16
1953,112928.516
1954,82025.56
1955,59709.844
1956,145508.6
1957,60043.297
1958,131730.64
1959,55757.97
1960,36304.812
1961,23575.203
1962,17763.604
1963,32297.486
1964,36192.25
1965,46879.547
1966,35601.227
1967,113475.98
1968,164133.27
1969,149227.77
1970,171332.77
1971,181399.14
1972,164095.4
1973,149597.53
1974,140892.28
1975,202090.22
1976,117100.04
1977,167339.47
1978,146419.44
1979,150385.77
1980,89514.51
1981,144508.95
1982,87816.68
1983,81747.875
1984,77338.84
1985,90440.28
1986,87038.4
1987,68803.21
1988,74986.05
1989,78330.17
1990,91869.19
1991,106856.96
1992,113853.99
1993,51727.023
1994,101355.695
1995,66644.82
1996,162996.72
1997,139226.7
1998,130564.695
1999,166475.06
2000,164429.47
2001,130956.34
2002,86050.41
2003,110596.555
2004,136276.81
2005,89227.6
2006,80815.836
2007,98529.56
2008,83835.086
2009,76871.39
2010,100463.76
2011,55445.445
2012,57065.03
2013,57581.203
2014,76336.65
2015,85671.92
2016,83522.39
2017,84135.96
2018,35012.055
2019,55857.883
2020,15800.854
2021,26858.486
2022,79647.336
2023,34641.39
2024,139935.98
2025,186979.36
2026,62023.97
2027,41952.234
2028,46735.22
2029,54447.586
2030,101573.46
2031,92572.32
2032,94757.78
2033,90424.445
2034,43524.703
2035,94452.9
2036,84276.89
2037,83346.73
2038,117830.0
2039,89920.99
2040,169626.69
2041,110766.31
2042,75619.086
2043,70288.71
2044,88777.34
2045,93915.945
2046,54066.445
2047,48675.773
2048,49360.4
2049,59603.1
2050,83090.71
2051,31379.63
2052,42931.203
2053,77924.66
2054,12878.104
2055,46247.484
2056,77870.57
2057,33822.547
2058,114093.414
2059,54671.96
2060,89251.164
2061,65667.586
2062,36679.875
2063,35474.83
2064,36818.883
2065,48745.508
2066,72733.08
2067,32212.21
2068,55570.016
2069,10107.802
2070,29456.018
2071,21708.2
2072,48913.953
2073,27310.877
2074,26957.334
2075,58347.04
2076,43346.992
2077,51927.35
2078,51945.96
