Id,SalePrice
1461,114847.05
1462,155550.7
1463,194701.39
1464,217103.42
1465,177314.33
1466,186799.64
1467,191630.2
1468,182650.89
1469,194275.5
1470,116340.81
1471,196126.72
1472,95147.69
1473,96276.32
1474,143708.62
1475,85304.72
1476,316389.8
1477,248313.25
1478,289954.47
1479,279301.22
1480,418510.34
1481,304915.8
1482,214599.72
1483,188746.14
1484,175574.23
1485,203513.02
1486,211345.92
1487,298165.6
1488,246279.56
1489,196889.0
1490,243214.64
1491,207841.3
1492,82511.414
1493,201024.19
1494,281284.2
1495,271097.9
1496,227510.55
1497,168822.45
1498,163353.02
1499,165222.88
1500,166734.78
1501,209606.88
1502,155725.95
1503,276370.4
1504,246135.22
1505,238724.44
1506,201813.34
1507,256181.88
1508,204036.48
1509,157256.06
1510,165166.88
1511,144418.6
1512,189367.67
1513,143259.33
1514,166208.64
1515,211721.39
1516,164392.78
1517,168228.7
1518,124043.664
1519,236757.19
1520,123799.97
1521,126528.54
1522,203313.97
1523,90809.99
1524,96405.555
1525,106272.94
1526,97792.234
1527,110543.17
1528,132736.31
1529,138504.5
1530,216933.58
1531,144185.19
1532,99638.17
1533,143180.77
1534,114750.56
1535,158120.38
1536,104534.18
1537,83754.83
1538,160012.97
1539,194388.12
1540,116252.86
1541,143593.56
1542,132077.83
1543,177243.8
1544,77470.06
1545,99482.54
1546,146466.84
1547,137116.3
1548,121739.54
1549,121612.555
1550,140627.52
1551,109516.68
1552,145277.62
1553,157316.56
1554,100407.39
1555,180895.4
1556,77989.3
1557,95438.68
1558,83970.09
1559,81316.4
1560,123520.69
1561,129551.27
1562,126624.13
1563,115243.13
1564,165261.73
1565,159405.31
1566,237660.48
1567,77801.6
1568,249960.22
1569,147184.05
1570,143430.17
1571,113084.03
1572,146534.5
1573,226826.69
1574,139722.19
1575,234972.98
1576,264852.88
1577,191943.78
1578,145635.3
1579,144109.03
1580,200498.3
1581,160158.33
1582,125775.14
1583,303635.56
1584,237182.53
1585,154390.5
1586,63375.28
1587,87925.21
1588,145935.61
1589,108896.46
1590,124649.164
1591,83627.68
1592,145551.39
1593,124370.305
1594,113218.78
1595,118229.9
1596,217126.34
1597,183040.19
1598,199292.23
1599,168455.84
1600,170943.88
1601,46167.492
1602,114715.4
1603,59288.5
1604,256691.8
1605,249429.14
1606,165958.05
1607,172422.95
1608,237430.92
1609,188954.19
1610,168193.89
1611,151306.94
1612,191162.47
1613,199467.77
1614,126717.586
1615,84574.86
1616,68564.99
1617,83432.3
1618,111065.35
1619,148786.6
1620,190278.89
1621,135761.44
1622,146309.55
1623,256044.2
1624,239928.67
1625,107450.586
1626,202719.73
1627,205547.66
1628,271449.72
1629,178101.27
1630,294328.3
1631,208457.14
1632,219190.53
1633,184842.73
1634,206554.44
1635,192016.52
1636,167661.2
1637,214134.95
1638,210182.19
1639,202843.38
1640,238387.62
1641,188603.27
1642,237831.66
1643,221570.66
1644,231187.8
1645,224007.44
1646,170264.95
1647,161140.92
1648,130901.44
1649,138609.61
1650,129507.98
1651,127420.516
1652,100665.99
1653,97589.1
1654,144449.61
1655,115777.305
1656,136834.64
1657,147219.3
1658,148244.1
1659,100940.74
1660,163235.77
1661,387780.22
1662,319682.78
1663,328276.5
1664,395712.66
1665,291555.8
1666,313339.9
1667,324252.66
1668,308720.94
1669,278562.44
1670,309108.66
1671,280041.03
1672,370213.72
1673,292926.6
1674,259639.61
1675,210258.16
1676,209908.38
1677,229435.06
1678,394419.5
1679,341431.9
1680,286343.4
1681,241805.45
1682,306335.3
1683,202267.53
1684,199286.56
1685,195111.89
1686,183954.12
1687,185749.25
1688,215415.2
1689,215358.2
1690,218604.83
1691,207946.62
1692,258473.89
1693,173886.5
1694,197348.25
1695,170248.34
1696,269555.75
1697,178047.64
1698,322737.0
1699,303129.78
1700,262284.94
1701,269884.12
1702,253871.94
1703,261785.4
1704,276281.88
1705,252744.25
1706,350548.12
1707,217712.6
1708,214384.48
1709,272334.2
1710,231272.73
1711,274933.53
1712,261333.06
1713,270130.94
1714,225567.92
1715,206372.42
1716,191741.58
1717,191736.05
1718,136828.67
1719,215449.75
1720,230946.27
1721,182750.17
1722,129542.48
1723,175518.11
1724,215462.84
1725,234637.25
1726,191729.66
1727,154405.6
1728,187065.45
1729,167032.69
1730,159164.05
1731,114191.266
1732,145221.84
1733,104041.02
1734,111112.05
1735,123052.234
1736,94055.48
1737,296244.1
1738,245819.8
1739,257624.4
1740,238675.47
1741,212322.2
1742,183733.05
1743,187596.3
1744,297851.8
1745,214343.4
1746,190159.38
1747,220970.97
1748,231856.61
1749,157868.69
1750,130455.23
1751,257535.42
1752,100283.36
1753,158999.88
1754,207649.22
1755,178520.81
1756,138761.95
1757,105444.93
1758,164099.22
1759,178270.78
1760,185383.45
1761,185584.75
1762,178001.52
1763,174922.02
1764,104190.28
1765,162847.75
1766,201913.45
1767,243979.72
1768,139846.02
1769,170609.7
1770,159985.0
1771,107480.06
1772,126316.33
1773,133886.05
1774,167937.52
